location,player,player_id,position,shot_aerial_won,shot_first_time,shot_statsbomb_xg,under_pressure,shot_open_goal,shot_follows_dribble,goalkeeper_success_out,half_end_early_video_end,goal,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,x,y,distance,angle
"[99.5, 23.0]",Mesut Özil,3496.0,Center Attacking Midfield,0,0,0.024718713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,99.5,23.0,26.63174797117155,13.309599491295852
"[108.8, 34.3]",Olivier Giroud,3604.0,Center Forward,0,0,0.11984975,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,108.8,34.3,12.56702033100926,32.26409969828897
"[108.0, 25.5]",Theo Walcott,3668.0,Left Wing,0,0,0.030138908,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.0,25.5,18.82153022471871,15.844670930828226
"[108.9, 52.8]",Héctor Bellerín Moruno,3511.0,Right Back,0,0,0.045087036,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.9,52.8,16.942549985170466,18.139563253521576
"[114.0, 46.2]",Olivier Giroud,3604.0,Center Forward,1,0,0.07143857,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.0,46.2,8.627861844049198,39.398151652291965
"[111.5, 47.4]",Aaron Ramsey,3517.0,Right Defensive Midfield,0,1,0.15989672,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,111.5,47.4,11.269871339105872,31.489862005339262
"[90.2, 39.0]",Yann Gérard M'Vila,4429.0,Right Defensive Midfield,0,0,0.022494936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,90.2,39.0,29.816773802676906,15.273331389077768
"[108.8, 53.8]",Duncan Watmore,22281.0,Left Wing,0,0,0.09027687,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,108.8,53.8,17.773013250431116,16.635418627689287
"[106.2, 27.6]",Patrick van Aanholt,3321.0,Left Wing Back,0,1,0.13151245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.2,27.6,18.552627846210893,18.591923168559827
"[105.6, 33.2]",Aaron Ramsey,3517.0,Right Defensive Midfield,0,0,0.2151827,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.6,33.2,15.92482338991551,25.866356794094514
"[97.4, 44.4]",Calum Chambers,3713.0,Right Wing,0,0,0.041664135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.4,44.4,23.0243349523933,19.375186057496403
"[108.7, 50.6]",Calum Chambers,3713.0,Right Wing,0,0,0.14443657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.7,50.6,15.493547043850223,21.973157590441264
"[114.5, 35.8]",Aaron Ramsey,3517.0,Right Defensive Midfield,0,1,0.49451068,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,114.5,35.8,6.9202601107183845,54.066424416710895
"[107.3, 30.8]",Christian Benteke Liolo,3380.0,Center Forward,0,0,0.06821079,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.3,30.8,15.682155464093578,23.83937047897616
"[108.0, 48.2]",Philippe Coutinho Correia,3501.0,Left Wing,0,1,0.13439108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.0,48.2,14.534097839219333,26.183461839546187
"[113.6, 40.0]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,1,0,0.23137365,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.6,40.0,6.400000000000006,64.01076641616694
"[112.4, 36.7]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,0,0.35746992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.4,36.7,8.285529554590937,49.10894494848979
"[110.6, 55.1]",Christian Benteke Liolo,3380.0,Center Forward,0,0,0.052029558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.6,55.1,17.786792853125608,14.055541321937666
"[106.6, 25.1]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,0,0.020304073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.6,25.1,20.03921156133644,15.53752246349253
"[108.5, 55.3]",James Philip Milner,3473.0,Right Center Midfield,0,1,0.031531822,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.5,55.3,19.14001044931794,14.713773536018483
"[109.2, 40.5]",Dejan Lovren,3471.0,Left Center Back,1,0,0.045988224,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.2,40.5,10.811567878897119,40.576030100667175
"[109.1, 37.2]",Olivier Giroud,3604.0,Center Forward,1,0,0.041074086,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.1,37.2,11.253888216967509,38.240601561499396
"[114.6, 31.4]",James Philip Milner,3473.0,Right Center Midfield,0,1,0.16320802,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,114.6,31.4,10.154801819828888,26.375330746252683
"[102.1, 52.4]",Nathaniel Edwin Clyne,4590.0,Right Back,0,0,0.04102502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.1,52.4,21.77544488638522,17.35651677253759
"[108.7, 38.3]",Olivier Giroud,3604.0,Center Forward,1,0,0.06631777,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.7,38.3,11.42716062720744,38.272324245555005
"[109.6, 39.2]",Christian Benteke Liolo,3380.0,Center Forward,1,0,0.05533009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.6,39.2,10.430723848324243,41.87786953788427
"[113.9, 41.1]",Christian Benteke Liolo,3380.0,Center Forward,0,1,0.49856853,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,113.9,41.1,6.1983868869246885,65.32470891723166
"[112.3, 55.4]",Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,0,0,0.013416295,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,112.3,55.4,17.217723426748382,12.388125182602396
"[103.1, 52.4]",Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,0,0,0.047341608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.1,52.4,20.961154548354443,17.710488211238278
"[107.7, 41.4]",Christian Benteke Liolo,3380.0,Center Forward,1,0,0.048366886,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.7,41.4,12.379418403139946,35.6382484942337
"[108.5, 22.5]",Philippe Coutinho Correia,3501.0,Left Wing,0,0,0.0121428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.5,22.5,20.940391591371924,12.284477507837416
"[93.6, 30.2]",Santiago Cazorla González,11386.0,Left Defensive Midfield,0,0,0.024521416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.6,30.2,28.16025568065745,15.206439207962818
"[111.3, 46.5]",Olivier Giroud,3604.0,Center Forward,0,1,0.07472131,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,111.3,46.5,10.860018416190648,34.32348568891921
"[101.4, 30.1]",Olivier Giroud,3604.0,Center Forward,0,1,0.048852883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,101.4,30.1,21.070595625183447,19.171945826446848
"[113.2, 33.6]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,0,0.23745595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,113.2,33.6,9.338094023942999,37.38145351243107
"[93.0, 38.7]",Philippe Coutinho Correia,3501.0,Left Wing,0,0,0.04365819,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,93.0,38.7,27.031278179176063,16.816336242485292
"[89.6, 33.7]",Francis Joseph Coquelin,3437.0,Right Defensive Midfield,0,1,0.0133034745,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,89.6,33.7,31.045933711196387,14.390556529096724
"[103.8, 30.5]",Aaron Ramsey,3517.0,Right Wing,0,1,0.05706538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.8,30.5,18.780042598460742,21.0529040129385
"[101.5, 45.3]",Héctor Bellerín Moruno,3511.0,Right Back,0,1,0.07208536,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,101.5,45.3,19.24421991144354,22.669217480646985
"[110.9, 39.1]",Olivier Giroud,3604.0,Center Forward,0,0,0.45937872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,110.9,39.1,9.14439719172346,47.11264506852555
"[98.3, 32.0]",James Philip Milner,3473.0,Right Center Midfield,0,0,0.068609156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.3,32.0,23.12768903284546,18.49819611636166
"[97.6, 27.4]",Aaron Ramsey,3517.0,Right Wing,0,0,0.028381012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.6,27.4,25.700583650960155,15.537864888395182
"[91.4, 38.2]",Christian Benteke Liolo,3380.0,Center Forward,0,1,0.03112275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,91.4,38.2,28.65658737533134,15.86265837068809
"[109.7, 39.7]",Martin Škrtel,18872.0,Right Center Back,1,0,0.050695863,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,39.7,10.304368005850721,42.41882277521908
"[109.3, 25.3]",Philippe Coutinho Correia,3501.0,Left Wing,0,0,0.04754595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,109.3,25.3,18.18185909086307,15.222133226268426
"[94.5, 55.1]",Aaron Ramsey,3517.0,Right Defensive Midfield,0,0,0.022203574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.5,55.1,29.63545174280291,13.310721411331055
"[111.4, 40.4]",Gabriel Armando de Abreu,6746.0,Left Center Back,1,0,0.102204666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.4,40.4,8.609297300012347,49.80996484691907
"[99.2, 43.3]",Alex Oxlade-Chamberlain,3525.0,Right Wing,0,0,0.05029107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.2,43.3,21.06015194627047,21.266607201563907
"[102.4, 27.9]",Mesut Özil,3496.0,Center Attacking Midfield,0,0,0.043571517,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.4,27.9,21.358136622842355,17.738248040186274
"[93.0, 31.8]",Santiago Cazorla González,11386.0,Left Defensive Midfield,0,1,0.023947882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,93.0,31.8,28.2177249260106,15.474105171861522
"[92.4, 47.9]",Alex Oxlade-Chamberlain,3525.0,Right Wing,0,0,0.025291879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.4,47.9,28.708361151413705,15.280850689023985
"[112.0, 43.7]",Gabriel Armando de Abreu,6746.0,Left Center Back,1,0,0.109083764,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.0,43.7,8.814193099768126,46.05289483644547
"[110.2, 33.0]",Olivier Giroud,3604.0,Center Forward,0,0,0.037150692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.2,33.0,12.043255373859676,31.28134006291515
"[98.3, 23.2]",Sadio Mané,3629.0,Center Attacking Midfield,0,0,0.023512686,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.3,23.2,27.443214097477725,13.252130168853641
"[109.9, 38.0]",Olivier Giroud,3604.0,Center Forward,1,0,0.054492332,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.9,38.0,10.296115772464871,41.913625503043306
"[109.0, 32.3]",Ignacio Monreal Eraso,3498.0,Left Back,0,1,0.090159394,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,109.0,32.3,13.427211177307075,28.175202759228736
"[91.2, 53.3]",Rhu-endly Martina,3590.0,Right Back,0,1,0.01503056,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,91.2,53.3,31.722704802711885,13.096871067236664
"[98.2, 44.6]",James Ward-Prowse,3328.0,Right Wing,0,0,0.09693866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.2,44.6,22.280035906613794,19.952456826655393
"[97.3, 31.3]",James Ward-Prowse,3328.0,Right Wing,0,0,0.03744624,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.3,31.3,24.310080213771407,17.528048252177584
"[105.1, 51.5]",Steven Davis,3828.0,Left Wing,0,1,0.11463291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.1,51.5,18.821795876058165,19.4120321542106
"[105.3, 52.4]",Theo Walcott,3668.0,Left Wing,0,0,0.09061787,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.3,52.4,19.231484602078957,18.383928551889916
"[111.1, 31.2]",Theo Walcott,3668.0,Left Wing,0,0,0.05124816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.1,31.2,12.51598977308627,26.849495972557587
"[110.5, 30.6]",Shane Long,3842.0,Center Forward,0,0,0.27497175,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,110.5,30.6,13.364505228402582,25.050254865897934
"[111.4, 36.3]",Shane Long,3842.0,Center Forward,0,1,0.57729316,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.4,36.3,9.36215787091843,43.83751823043101
"[94.5, 38.4]",Aaron Ramsey,3517.0,Left Defensive Midfield,0,0,0.033079468,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.5,38.4,25.550146770615626,17.762690550977275
"[117.6, 43.1]",José Miguel da Rocha Fonte,3960.0,Right Center Back,1,0,0.20671774,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,117.6,43.1,3.9204591567825364,91.87934348739324
"[92.4, 38.8]",Dušan Tadić,3831.0,Left Midfield,0,0,0.026508348,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.4,38.8,27.626074639731208,16.46257929952884
"[115.5, 35.6]",Mesut Özil,3496.0,Center Attacking Midfield,0,1,0.38586125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,115.5,35.6,6.2936475910238245,56.741802030026285
"[107.1, 39.2]",Olivier Giroud,3604.0,Center Forward,0,0,0.04935862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.1,39.2,12.924782396620847,34.341572075606955
"[109.1, 53.5]",Shane Long,3842.0,Center Forward,0,0,0.10938502,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109.1,53.5,17.35108065798785,17.008898378495083
"[105.1, 34.1]",Oriol Romeu Vidal,3272.0,Left Defensive Midfield,0,1,0.06438182,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,105.1,34.1,16.025604512778923,26.334282525430375
"[107.0, 29.4]",Juan Miguel Jiménez López,6695.0,Right Midfield,0,0,0.04350822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.0,29.4,16.773789077009404,21.4012265513835
"[107.6, 50.6]",Shane Long,3842.0,Center Forward,0,0,0.20478666,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.6,50.6,16.313184851524248,21.63375357760535
"[103.1, 43.0]",Dušan Tadić,3831.0,Left Midfield,0,0,0.113582335,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.1,43.0,17.164206943520583,25.88572893393252
"[114.4, 45.4]",Éderzito António Macedo Lopes,15996.0,Center Forward,1,0,0.09843861,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.4,45.4,7.779460135510685,45.1796100057471
"[108.9, 45.6]",Adam David Lallana,4090.0,Left Center Midfield,0,0,0.06939855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.9,45.6,12.432618388738549,32.653022014270135
"[103.5, 51.6]",Jordon Ibe,3635.0,Right Wing,0,1,0.033496827,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,103.5,51.6,20.169531476958014,18.66291316485456
"[111.5, 43.8]",Kyle Bartley,4726.0,Right Center Back,1,0,0.05618398,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.5,43.8,9.310746479203479,43.88884329009399
"[96.9, 47.7]",Alberto Moreno Pérez,3515.0,Left Back,0,0,0.081441686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,96.9,47.7,24.349537983296518,17.76196748461891
"[95.1, 60.7]",Éderzito António Macedo Lopes,15996.0,Center Forward,0,0,0.007026824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.1,60.7,32.38054971738436,10.919895051609672
"[94.3, 38.8]",Sung-Yeung Ki,3605.0,Left Center Midfield,0,1,0.033030916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.3,38.8,25.728000310945276,17.65631156630063
"[98.0, 19.8]",Jordon Ibe,3635.0,Right Wing,0,0,0.010196323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.0,19.8,29.867038688159226,11.359730821270025
"[113.7, 42.6]",Dejan Lovren,3471.0,Left Center Back,1,0,0.25389424,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.7,42.6,6.815423684555492,58.86102756302116
"[105.7, 26.1]",Christian Benteke Liolo,3380.0,Center Forward,0,1,0.03122004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,105.7,26.1,19.942417105255817,16.684094636379175
"[106.2, 38.2]",Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,0,0,0.09072634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,106.2,38.2,13.916896205691838,31.854409596560277
"[105.8, 50.9]",Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,0,0,0.08047935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.8,50.9,17.90111728356641,20.46214824385926
"[108.3, 39.6]",James Philip Milner,3473.0,Right Center Midfield,0,0,0.7835,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,108.3,39.6,11.706835610018622,37.71242190658443
"[105.4, 26.8]",James Philip Milner,3473.0,Left Center Midfield,0,0,0.06981137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.4,26.8,19.68247951859724,17.457617652555136
"[101.5, 35.1]",Jefferson Antonio Montero Vite,7063.0,Left Wing,0,0,0.06018776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.5,35.1,19.137920472193418,22.906160642996465
"[103.8, 56.4]",Bafétimbi Gomis,20521.0,Center Forward,0,0,0.0164725,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,103.8,56.4,23.05211487044085,14.114687804883467
"[94.8, 42.0]",Jack Frank Porteous Cork,3462.0,Left Center Midfield,0,0,0.024244875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,94.8,42.0,25.27924049491994,17.93027026165775
"[108.5, 36.7]",Ashley Williams,3644.0,Left Center Back,0,0,0.109172046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.5,36.7,11.964113005150026,35.88994151289456
"[91.4, 45.1]",Bafétimbi Gomis,20521.0,Center Forward,0,0,0.02442388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.4,45.1,29.051161766786535,15.447526058164321
"[107.1, 26.6]",Junior Stanislas,3463.0,Left Midfield,0,0,0.02083787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.1,26.6,18.60026881526179,17.367371031570745
"[113.7, 54.0]",Joshua King,3346.0,Center Forward,0,0,0.034461774,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,113.7,54.0,15.352198539622915,12.920881504485012
"[115.7, 50.5]",Riyad Mahrez,3814.0,Right Midfield,0,1,0.035480928,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,115.7,50.5,11.346365056704283,16.968354562553408
"[113.9, 38.6]",Joshua King,3346.0,Center Forward,0,0,0.38371146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.9,38.6,6.258594091327534,64.60186220381065
"[96.7, 47.2]",José Leonardo Ulloa,3671.0,Right Center Forward,0,0,0.036740057,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,96.7,47.2,24.38708674688307,17.852948454960178
"[111.3, 38.7]",Jamie Vardy,10960.0,Left Center Forward,0,0,0.5754278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.3,38.7,8.796590248499703,48.59104026418297
"[112.6, 28.7]",Junior Stanislas,3463.0,Left Midfield,0,0,0.095997825,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.6,28.7,13.507405376311178,19.57855835131084
"[112.1, 32.8]",José Leonardo Ulloa,3671.0,Right Center Forward,1,0,0.04725947,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.1,32.8,10.688779163215981,32.7514339961685
"[108.4, 43.0]",Dan Gosling,3343.0,Right Center Midfield,0,1,0.25644818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.4,43.0,11.981652640600121,36.035918776194166
"[114.2, 27.2]",Jamie Vardy,10960.0,Left Center Forward,0,0,0.1119732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,114.2,27.2,14.052757736472937,14.341889278475698
"[100.4, 33.3]",Jamie Vardy,10960.0,Left Center Forward,0,0,0.094897345,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.4,33.3,20.713522153414658,20.787515995258172
"[117.3, 39.5]",Wes Morgan,3813.0,Right Center Back,0,1,0.64057934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,117.3,39.5,2.745906043549199,111.38862282781878
"[108.4, 40.2]",Riyad Mahrez,3814.0,Right Midfield,0,0,0.7835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,108.4,40.2,11.601724009818534,38.04183169290518
"[87.6, 45.6]",Adam Smith,6409.0,Right Back,0,0,0.022849003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,87.6,45.6,32.88038929209934,13.677236803593743
"[101.4, 29.4]",Junior Stanislas,3463.0,Left Midfield,0,0,0.054560155,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.4,29.4,21.408409562599456,18.59335275365736
"[88.5, 47.4]",Adam Smith,6409.0,Right Back,0,0,0.01612113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,88.5,47.4,32.35753389861471,13.734974801175042
"[97.0, 32.9]",N''Golo Kanté,3961.0,Left Defensive Midfield,0,1,0.0250954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,97.0,32.9,24.07093683262037,18.08614597155263
"[114.3, 30.0]",Robert Huth,40123.0,Left Center Back,0,0,0.05736443,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.3,30.0,11.510430052782565,21.377854547836176
"[98.5, 18.0]",Charlie Daniels,3345.0,Left Back,0,1,0.008613406,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,98.5,18.0,30.76117683054405,10.475486005347115
"[103.7, 26.3]",Shinji Okazaki,3810.0,Left Midfield,0,1,0.039429333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,103.7,26.3,21.292721761202813,16.601366544264728
"[109.7, 43.2]",N''Golo Kanté,3961.0,Left Defensive Midfield,0,1,0.24525318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,43.2,10.785638599545228,39.39591081993612
"[103.0, 50.4]",Dan Gosling,3343.0,Right Center Midfield,0,0,0.042901754,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.0,50.4,19.92887352561604,19.636681723298334
"[116.3, 53.9]",Jamie Vardy,10960.0,Left Center Forward,1,0,0.012095166,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,116.3,53.9,14.384018909887459,8.813810441809872
"[99.2, 23.6]",N''Golo Kanté,3961.0,Left Defensive Midfield,0,0,0.023959583,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.2,23.6,26.487733009829284,13.642301796782501
"[99.3, 37.5]",Danny Drinkwater,3662.0,Right Center Midfield,0,0,0.044721026,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,99.3,37.5,20.85041966004522,21.577416240188658
"[91.1, 41.6]",Riyad Mahrez,3814.0,Right Midfield,0,0,0.028252145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,91.1,41.6,28.944256770558134,15.713624909423277
"[96.0, 26.8]",N''Golo Kanté,3961.0,Left Defensive Midfield,0,0,0.020842131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.0,26.8,27.390509305231987,14.654413870100113
"[98.0, 42.4]",Lee Cattermole,10783.0,Right Center Midfield,0,1,0.047938,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,98.0,42.4,22.130521909796887,20.37983598931543
"[112.9, 49.2]",Steven Fletcher,9554.0,Center Forward,0,1,0.18338391,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,112.9,49.2,11.621101496846157,25.506297513165933
"[116.2, 46.9]",Billy Jones,10503.0,Left Back,0,1,0.0682529,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,116.2,46.9,7.877182237323188,33.43087752944552
